Heureux Cyclage;Atelier;Adresse;Code postal;Ville;Pays;Latitude;Longitude
Non;la Maison itinérante du vélo et des mobilités de la rive droite;;33530;BASSENS;France;44.89916681332006;-0.5179882049560548
Non;la Maison itinérante du vélo et des mobilités de la rive droite;;33150;CENON;France;44.854858282222224;-0.5245542526245118
Non;la Maison itinérante du vélo et des mobilités de la rive droite;;33310;LORMONT;France;44.87609257022763;-0.5242538452148439
Non;la Maison itinérante du vélo et des mobilités de la rive droite;;33270;FLOIRAC;France;44.83081948779981;-0.5224943161010743
Non;Becyclable;175 rue Paul Corbin;74190;PASSY;France;45.927956441981735;6.722339987754822
Non;Calade;1 rue Poterie;30250;SOMMIÈRES;France;43.785943015261765;4.087767004966737
Non;Les Cycles-Re;37 chemin Lapujade;31200;TOULOUSE;France;43.61947087764824;1.4524644613265993
Non;Elaboratoire - 48 - Atelier Vélo du 48;48 boulevard Villebois Mareuil;35000;RENNES;France;48.10696910645391;-1.6514468193054201
Non;Bike Kithen Zugló;Bosnyák utca 7/b;H-1145;BUDAPEST;Hungary;47.51694926375319;19.110628724065467
Non;L’Alternateur - Roue Libre;17-19 rue du monastère;63490;SAUXILLANGES;France;45.55111280421283;3.372792005538941
Non;La Boîte à Outils (LBAO);111, rue Bretonnerie;28400;NOGENT-LE-ROTROU;France;48.319612755732145;0.8047190308570862
Non;Espace Mobilité Artois (EMA);645 avenue du Maréchal Juin;62400;BÉTHUNE;France;50.523002;2.638014
Non;Centre d’Animation du Nouveau Monde;Rue du docteur César Samsoen;59190;HAZEBROUCK;France;50.730765602982174;2.5362646579742436
Non;Turun Pyöräpaja;Kalevantie 15;20520;TURKU;Finlande;60.44975789622335;22.30744957923889
Non;Le Ferrailleur;119 boulevard Valbenoîte;42000;SAINT-ÉTIENNE;France;45.42312807034214;4.398034214973451
Non;Bike Farm;1810 NE First Avenue;OR 97212;PORTLAND;USA;45.535993577863124;-122.66448855400087
Non;North Portland Bike Works;3978 North Mississippi Avenue;OR 97217;PORTLAND;USA;45.5519959;-122.6774778
Non;Corvallis Bicycle Collective;707 NW 11th Street;OR 97333;CORVALLIS;USA;44.572384;-123.26623
Non;WashCo Bikes;137 NE 3rd Avenue;OR 97124;HILLSBORO;USA;45.523349763509124;-122.9846477508545
Non;Coalition for Appropriate Transportation;1935 West Broad Street;PA 18018;BETHLEHEM;USA;40.6234725;-75.4149139
Non;Coatesville Community Bike Works;Ash Park;PA 19320;COATESVILLE;USA;39.98113208169728;-75.81905364990236
Non;Free Ride Pittsburg; 214 North Lexington Avenue;PA 15208;PITTSBURG;USA;40.4500929;-79.8984098
Non;Bike Church;3939 Lancaster Avenue;PA 19104;PHILADELPHIA;USA;39.9626254;-75.2032766
Non;An Mheitheal Rothar;Block R, Earls Island, University Road;;GALWAY;Ireland;53.276523178600115;-9.058332901549875
Non;Velos pour Tous (CCAS);33 boulevard Dumesnildot;44560;PAIMBOEUF;France;47.28899883674617;-2.0397591591972746
Non;Bike Salon;1426 W Susquehanna Avenue;PA 19121;PHILADELPHIA;USA;39.986344019612574;-75.15744388103487
Non;Recycle Bicycle Harrisburg;1722 Chestnut Street;PA 17104;HARRISBURG;USA;40.26689834209869;-76.86352729797365
Non;The Common Wheel;701 E. King Street;PA 17602;LANCASTER;USA;40.04101250490614;-76.28839731216432
Non;Simple Cycle;4455 North 6th Street;PA 19140;PHILADELPHIA;USA;40.01948737660606;-75.13646364212038
Non;Recycle-A-Bike;1911 Westminster Street;RI 02909;PROVIDENCE;USA;41.81679466833811;-71.44159734249116
Non;Red Shed Bike Shop;50 Aleppo Street;RI 02909;PROVIDENCE;USA;41.8200131;-71.449248
Non;MakeSPACE Bike Shop;517 West Jackson Boulevard;SD 57783;SPEARFISH;USA;44.48996806552396;-103.86593699455263
Non;Les Ateliers Communs;rue Amiral Muselier;97500;SAINT-PIERRE;France;46.77810560011945;-56.17668986320496
Non;Le PIed à Coulisse;10 chemin du Moulin;27240;LE RONCENAY-AUTHENAY;France;48.847448285647246;1.0418289899826052
Non;Utop Vélo; Square Verdun, Place Kranj;13600;LA CIOTAT;France;43.17741374863528;5.60404658317566
Non;Recyclerie Ribine;Malanty (ancienne forge);29460;IRVILLAC;France;48.3628272;-4.2055797
Non;APROVEL - Repair Café;;13300;SALON-DE-PROVENCE;France;43.6392741935904;5.094501972198487
Non;atelier vélo Frouzins Initiatives Citoyennes;16 quinter Rue Berdeil;31270;FROUZINS;France;43.51520248491661;1.3228413462638855
Non;"MRJC Haute Sâone&nbsp;; Pignon sur Rue";47 Grande Rue;70120;COMBEAUFONTAINE;France;47.7094116;5.8921443
Non;La Fourmilière;la gare;42220;SAINT-SAUVEUR-EN-RUE;France;45.26852902448828;4.503992199897767
Non;Cyclo Recyclo;9 rue George Sand;3400;YZEURE;France;46.55689573806163;3.340533077716828
Non;Bicycle'Up;185 rue Roger Salengro;59110;LA MADELEINE;France;50.65473572750723;3.0573347210884094
Non;La Cyclette;80 chemin des Aramons;83260;LA CRAU;France;43.14687094674961;6.0717540979385385
Non;Plan B;;13000;MARSEILLE;France;43.29582;5.38654
Non;Landy Sauvage;166 rue du Landy;93200;SAINT-DENIS;France;48.91449557279289;2.3468041419982915
